cohort,cohort_size,retention1,retention2,retention3,retention4,retention5,retention6,retention7,retention8,retention9,retention10,retention11,retention12,retention13,retention14,retention15,retention16,retention17,retention18,retention19,retention20,retention21,retention22,retention23,retention24,retention25,retention26,retention27,retention28,retention29,retention30,retention31,retention32,retention33,retention34,retention35,retention36,retention37,retention38,retention39,retention40,retention41,retention42,retention43,retention44,retention45,retention46,retention47,retention48,retention49,retention50,retention51,retention52,retention53,retention54
2018-05-01T00:00:00,547,0.90127970749543,0.806215722120658,0.714808043875686,0.621572212065813,0.517367458866545,0.435100548446069,0.356489945155393,0.288848263254113,0.217550274223035,0.162705667276051,0.120658135283364,0.0877513711151737,0.0639853747714808,0.0475319926873857,0.0310786106032907,0.0274223034734918,0.0237659963436929,0.0164533820840951,0.0146252285191956,0.00914076782449726,0.00914076782449726,0.00548446069469835,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.0036563071297989,0.00182815356489945,0.00182815356489945,0.00182815356489945,0.00182815356489945,0.00182815356489945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01T00:00:00,5,1.0,1.0,1.0,0.8,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2016-03-01T00:00:00,8,0.875,0.875,0.875,0.875,0.875,0.75,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2016-08-01T00:00:00,18,1.0,0.944444444444444,0.944444444444444,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.722222222222222,0.722222222222222,0.722222222222222,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111
2016-10-01T00:00:00,27,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.851851851851852,0.851851851851852,0.851851851851852,0.814814814814815,0.814814814814815,0.814814814814815,0.814814814814815,0.814814814814815,0.777777777777778,0.777777777777778,0.777777777777778,0.740740740740741,0.740740740740741,0.740740740740741,0.740740740740741,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.666666666666667,0.62962962962963,0.62962962962963,0.592592592592593,0.555555555555556,0.518518518518518,0.481481481481481,0.481481481481481,0.481481481481481,0.481481481481481,0.481481481481481,0.481481481481481,0.481481481481481,0.481481481481481,0.444444444444444,0.444444444444444
2017-09-01T00:00:00,214,0.91588785046729,0.855140186915888,0.841121495327103,0.827102803738318,0.813084112149533,0.794392523364486,0.780373831775701,0.719626168224299,0.691588785046729,0.672897196261682,0.649532710280374,0.621495327102804,0.61214953271028,0.602803738317757,0.58411214953271,0.546728971962617,0.523364485981308,0.514018691588785,0.504672897196262,0.5,0.490654205607477,0.485981308411215,0.476635514018692,0.457943925233645,0.448598130841121,0.439252336448598,0.434579439252336,0.425233644859813,0.41588785046729,0.401869158878505,0.38785046728972,0.378504672897196,0.369158878504673,0.364485981308411,0.355140186915888,0.350467289719626,0.345794392523364,0.331775700934579,0.322429906542056,0.308411214953271,0.289719626168224,0.280373831775701,0.280373831775701,0.266355140186916,0.261682242990654,0.252336448598131,0.233644859813084,0.233644859813084,0.233644859813084,0.233644859813084,0.228971962616822,0.219626168224299,0.214953271028037,0.210280373831776
2017-07-01T00:00:00,144,0.930555555555556,0.868055555555556,0.833333333333333,0.826388888888889,0.8125,0.791666666666667,0.763888888888889,0.75,0.722222222222222,0.694444444444444,0.6875,0.666666666666667,0.659722222222222,0.645833333333333,0.597222222222222,0.541666666666667,0.520833333333333,0.520833333333333,0.5,0.486111111111111,0.479166666666667,0.479166666666667,0.479166666666667,0.451388888888889,0.430555555555556,0.409722222222222,0.409722222222222,0.388888888888889,0.388888888888889,0.388888888888889,0.381944444444444,0.381944444444444,0.381944444444444,0.375,0.368055555555556,0.354166666666667,0.354166666666667,0.347222222222222,0.347222222222222,0.340277777777778,0.340277777777778,0.326388888888889,0.319444444444444,0.319444444444444,0.319444444444444,0.319444444444444,0.319444444444444,0.298611111111111,0.291666666666667,0.256944444444444,0.243055555555556,0.243055555555556,0.229166666666667,0.222222222222222
2016-12-01T00:00:00,43,0.976744186046512,0.86046511627907,0.86046511627907,0.813953488372093,0.767441860465116,0.767441860465116,0.767441860465116,0.767441860465116,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.720930232558139,0.697674418604651,0.697674418604651,0.697674418604651,0.697674418604651,0.697674418604651,0.674418604651163,0.674418604651163,0.674418604651163,0.674418604651163,0.627906976744186,0.627906976744186,0.627906976744186,0.604651162790698,0.604651162790698,0.604651162790698,0.604651162790698,0.604651162790698,0.604651162790698,0.604651162790698,0.581395348837209,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.558139534883721,0.534883720930233,0.534883720930233,0.534883720930233,0.534883720930233,0.534883720930233,0.511627906976744,0.511627906976744,0.488372093023256,0.488372093023256
2018-02-01T00:00:00,368,0.923913043478261,0.894021739130435,0.875,0.85054347826087,0.839673913043478,0.8125,0.782608695652174,0.744565217391304,0.698369565217391,0.668478260869565,0.635869565217391,0.608695652173913,0.576086956521739,0.540760869565217,0.527173913043478,0.497282608695652,0.480978260869565,0.470108695652174,0.448369565217391,0.423913043478261,0.385869565217391,0.361413043478261,0.342391304347826,0.326086956521739,0.282608695652174,0.271739130434783,0.241847826086957,0.220108695652174,0.190217391304348,0.171195652173913,0.135869565217391,0.105978260869565,0.0869565217391304,0.0706521739130435,0.0597826086956522,0.046195652173913,0.0434782608695652,0.0326086956521739,0.0271739130434783,0.0217391304347826,0.0190217391304348,0.016304347826087,0.016304347826087,0.016304347826087,0.0135869565217391,0.0108695652173913,0.00543478260869565,0.00271739130434783,0.00271739130434783,0.00271739130434783,0.00271739130434783,0.0,0.0,0.0
2018-01-01T00:00:00,394,0.967005076142132,0.939086294416244,0.918781725888325,0.893401015228426,0.873096446700508,0.850253807106599,0.822335025380711,0.796954314720812,0.758883248730964,0.733502538071066,0.718274111675127,0.703045685279188,0.690355329949239,0.652284263959391,0.624365482233503,0.591370558375635,0.573604060913706,0.543147208121827,0.525380710659898,0.49492385786802,0.479695431472081,0.459390862944162,0.446700507614213,0.421319796954315,0.395939086294416,0.375634517766497,0.352791878172589,0.322335025380711,0.304568527918782,0.281725888324873,0.246192893401015,0.236040609137056,0.210659898477157,0.195431472081218,0.17005076142132,0.152284263959391,0.139593908629442,0.111675126903553,0.0964467005076142,0.0812182741116751,0.0710659898477157,0.0634517766497462,0.0609137055837563,0.0532994923857868,0.0532994923857868,0.0482233502538071,0.0482233502538071,0.0355329949238579,0.0279187817258883,0.0228426395939086,0.0203045685279188,0.0177664974619289,0.0177664974619289,0.0126903553299492
